Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kendrapada,OSC/PDS/II/6/2023-892/20.04.23,2023_OSCSC_88325_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,e-Tender for Selection and Appointment of Level-II Transport Contractor of the Unit-Aul Block for biennial 2023-25,Transportation of food grains from rice receiving centre (RRC-cum-DSC/PEG/CWC) to Retail Centres (FPS) for the biennial 2023-25.,Pls.refer to tender documents ,NA ,,Handling and Transportation,NA ,Tender,45.0,730.0,PEG-Aul to FPS of Aul Block,754211.0,"CSO-cum-District Manager, OSCSC Ltd., Kendrapara. ","Odisha State Civil Supplies Corporation Ltd., College Chhak, Kendrapara 754211 ",26-Apr-2023 11:00 AM ,"Collectorate, Kendrapara.",No ,No,CSO-cum-District Manager,"Odisha State Civil Supplies Corporation Ltd., College Chhak, Kendrapara 754211","2,35,286",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender Document for Selection and Appointment of Level-II Transport Contractor for biennial 2023-25,"5,900",0.0,Nil,Nil,No,1.0,ICICI BANK,24-Apr-2023 04:00 PM,10-May-2023 11:00 AM,24-Apr-2023 04:00 PM,09-May-2023 05:00 PM,NA ,NA ,24-Apr-2023 04:05 PM,09-May-2023 05:00 PM,30-May-2023 02:00 PM,AOC,1.0,2132634.0,SIBANANDA SAHOO,INR,23.39,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kendrapada,2023_OSCSC_88325_1,OSC/PDS/II/6/2023-892/20.04.23,e-Tender for Selection and Appointment of Level-II Transport Contractor of the Unit-Aul Block for biennial 2023-25,Collector Kendrapara,Internal,details as per proceeding,Prasanta Kumar Gantayat,30-May-2023 11:18 AM,30-May-2023 02:00 PM,techsummary_435617.pdf (1982.44 KB),30-Jun-2023,INR 23.39,639.0,Subhalaxmi Beura,30-Jun-2023 04:21 PM,SibanandaAul.pdf (120.00 KB),As per AOC,Collector Kendrapara,Internal,as per proceeding,Prasanta Kumar Gantayat,30-Jun-2023 03:23 PM,finsummary_435617.pdf (1262.39 KB),Technical,Aul L2 Tech. Bid Opening,Prasanta Kumar Gantayat,10-May-2023 12:09 PM,technical_435617.pdf,1,2132645,ABHIMANYU SAHOO,09-May-2023 11:53 AM,Rejected-Finance,Rejected,30-Jun-2023 03:23 PM,Finance,Price Bid Opening,Prasanta Kumar Gantayat,30-May-2023 02:37 PM,finance_435617.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ for Selection and Appointment of Level-II Transport Contractor for biennial 2023-25,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2134597,Akshya Ku. Swain,09-May-2023 01:11 PM,Rejected-Finance,Rejected,30-Jun-2023 03:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2133802,ANSHURAJ ASSOCIATES,09-May-2023 02:48 PM,Rejected-Technical,As per Technical Bid Proceeding,30-May-2023 11:18 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2134915,BIJAYA KUMAR MOHANTY,09-May-2023 02:26 PM,Rejected-Technical,As per Technical Bid Proceeding,30-May-2023 11:18 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2134891,DURGA CHARAN MOHANTY,09-May-2023 02:35 PM,Rejected-Technical,As per Technical Bid Proceeding,30-May-2023 11:18 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2132675,M/S SOURENDRA SAHOO,09-May-2023 01:14 PM,Rejected-Technical,As per Technical Bid Proceeding,30-May-2023 11:18 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2132634,SIBANANDA SAHOO,09-May-2023 01:25 PM,Accepted-AOC,as per order,30-Jun-2023 04:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2132639,Sri Bikram Nath,09-May-2023 12:15 PM,Rejected-Finance,Go for Lottery and Rejected,30-Jun-2023 03:23 PM,,,,,,,AOC
